Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,NewCustomerID
DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,DK-13375-2
JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,JL-15235-0
JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,JL-15235-1
JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,JL-15235-2
JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,JL-15835-0
JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,JL-15835-1
JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,JL-15835-2
JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,JL-15835-3
PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,PB-18805-0
SC-20575,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,46544,Central,SC-20575-0
SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,SV-20365-0
SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,SV-20365-1
SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,SV-20365-2
SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,SV-20365-3
SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506,South,SV-20365-4
SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,SV-20365-5
SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,SV-20365-6
SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,SV-20365-7
SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19140,East,SV-20365-8
TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,TS-21610-0
TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,TS-21610-1
TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TS-21610-2
TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,TS-21610-3
BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,BT-11305-0
BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,BT-11305-1
BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,BT-11305-2
CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,CR-12730-0
JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,JW-15955-0
JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,JW-15955-1
JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,JW-15955-2
JW-15955,Joni Wasserman,Consumer,United States,Raleigh,North Carolina,27604,South,JW-15955-3
JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,JW-15955-4
RD-19900,Ruben Dartt,Consumer,United States,Bellevue,Washington,98006,West,RD-19900-0
RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,RD-19900-1
RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,RD-19900-2
CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,CS-11845-0
DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,DM-13525-0
DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,DM-13525-1
KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,KD-16345-0
MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,MS-17830-0
MS-17830,Melanie Seite,Consumer,United States,Los Angeles,California,90036,West,MS-17830-1
BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South,BW-11200-0
BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,BW-11200-1
BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,BW-11200-2
CM-12655,Corinna Mitchell,Home Office,United States,Houston,Texas,77041,Central,CM-12655-0
CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,CM-12655-1
CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West,CM-12655-2
EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,EA-14035-0
EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,EA-14035-1
EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,EA-14035-2
EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,10011,East,EA-14035-3
EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,EH-13765-0
EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,EH-13765-1
EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,EH-13765-2
EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,EH-13765-3
EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,EH-13765-4
EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,EN-13780-0
GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,GH-14665-0
LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,LW-17215-0
LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,LW-17215-1
ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,ML-17410-0
ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,ML-17410-1
ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,ML-17410-2
RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,RS-19765-0
RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,RS-19765-1
SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,SN-20560-0
SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,SN-20560-1
SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408,East,SV-20785-0
SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,SV-20785-1
SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,SV-20785-2
SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,SV-20785-3
AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,AJ-10795-0
AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,AJ-10795-1
AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,AJ-10795-2
AJ-10795,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,West,AJ-10795-3
AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,AJ-10795-4
BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,BK-11260-0
BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,BK-11260-1
CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,CP-12085-0
CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,CP-12085-1
CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,CP-12085-2
CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,CP-12085-3
GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013,West,GB-14530-0
GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,GB-14530-1
GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,GB-14530-2
GB-14530,George Bell,Corporate,United States,Los Angeles,California,90004,West,GB-14530-3
GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,GB-14530-4
GB-14530,George Bell,Corporate,United States,Monroe,North Carolina,28110,South,GB-14530-5
GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,GB-14530-6
HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,HA-14920-0
HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,HA-14920-1
HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,HA-14920-2
JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East,JF-15490-0
JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206,West,JF-15490-1
JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,JF-15490-2
MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,MV-18190-0
RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,RA-19945-0
RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,RA-19945-1
AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,AT-10735-0
BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,BM-11140-0
BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,BM-11140-1
BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,BM-11140-2
KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,KN-16705-0
LF-17185,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,LF-17185-0
LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,LF-17185-1
LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,LF-17185-2
LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,LF-17185-3
PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,PF-19120-0
PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,PF-19120-1
SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,SE-20110-0
SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,SE-20110-1
DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,DH-13075-0
DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,West,DH-13075-1
KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,KB-16315-0
KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,KB-16315-1
KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,KB-16315-2
LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821,Central,LC-16885-0
LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,LC-16885-1
LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049,West,LC-16885-2
LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,LC-16885-3
LC-16885,Lena Creighton,Consumer,United States,Plano,Texas,75023,Central,LC-16885-4
LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,LC-16885-5
LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,33710,South,LC-16885-6
CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,CC-12610-0
CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,CC-12610-1
CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,CS-11950-0
CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,CS-11950-1
CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,CS-11950-2
CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,CS-11950-3
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,CS-11950-4
CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,CS-11950-5
DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,46350,Central,DB-13405-0
GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,GW-14605-0
GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,GW-14605-1
KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212,South,KD-16495-0
KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,KD-16495-1
KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,KD-16495-2
KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,KD-16495-3
MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,MH-18115-0
MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,MH-18115-1
MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19140,East,MH-18115-2
MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South,MH-18115-3
RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,RO-19780-0
RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,RO-19780-1
RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,RO-19780-2
SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,SN-20710-0
SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,SN-20710-1
SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,SN-20710-2
AG-10330,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West,AG-10330-0
AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,AH-10120-0
AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,AH-10120-1
DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024,East,DM-13345-0
DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609,East,DM-13345-1
DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,DM-13345-2
FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,FH-14350-0
GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,GZ-14545-0
KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,KC-16675-0
KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,KC-16675-1
LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,LW-16990-0
LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,LW-16990-1
LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,LW-16990-2
LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West,LW-16990-3
MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,MF-18250-0
MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,MF-18250-1
MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,MF-18250-2
MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,MO-17800-0
MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10009,East,MO-17800-1
MO-17800,Meg O'Connel,Home Office,United States,Philadelphia,Pennsylvania,19140,East,MO-17800-2
MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,MO-17800-3
MO-17800,Meg O'Connel,Home Office,United States,San Antonio,Texas,78207,Central,MO-17800-4
NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,NF-18595-0
NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,NF-18595-1
NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,NF-18595-2
NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,NF-18595-3
SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,SV-20935-0
SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,SV-20935-1
VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216,South,VG-21790-0
VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,VG-21790-1
VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,VG-21790-2
AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,AP-10720-0
AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,AP-10720-1
AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,AP-10720-2
AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East,AP-10720-3
BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,BT-11440-0
BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,BT-11440-1
CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,CC-12430-0
CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,CC-12430-1
CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,CC-12430-2
CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10024,East,CC-12430-3
CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,CK-12325-0
CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South,CK-12325-1
CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,CK-12325-2
CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,CK-12325-3
FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,FH-14275-0
FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,FH-14275-1
KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,KB-16240-0
KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,KB-16240-1
KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,KB-16240-2
LE-16810,Laurel Elliston,Consumer,United States,Arlington,Virginia,22204,South,LE-16810-0
LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,LE-16810-1
LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,LE-16810-2
MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,MC-17275-0
MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,East,MC-17275-1
MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,MC-17275-2
MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,MC-17275-3
ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,ME-18010-0
RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,6824,East,RC-19825-0
RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,RC-19825-1
SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,SC-20380-0
SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,SC-20380-1
SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,SC-20380-2
SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035,East,SC-20380-3
SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,SS-20515-0
TC-21535,Tracy Collins,Home Office,United States,Arlington,Virginia,22204,South,TC-21535-0
TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,East,TC-21535-1
BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,BD-11635-0
BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,BT-11395-0
BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004,West,BT-11395-1
BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,BT-11395-2
CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,CA-12775-0
CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,CA-12775-1
CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,CA-12775-2
CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,CA-12775-3
CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,CA-12775-4
EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,EJ-14155-0
EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,EJ-14155-1
KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,KL-16555-0
KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,KL-16555-1
KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,KL-16555-2
KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,KL-16555-3
KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,KL-16555-4
PO-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041,Central,PO-18850-0
PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,California,90008,West,PO-18850-1
PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063,Central,PO-18850-2
PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,PO-18850-3
PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,PO-18850-4
SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,SB-20185-0
SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024,East,SB-20185-1
SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,SC-20095-0
SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,SC-20095-1
SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,SC-20095-2
SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,SC-20095-3
SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,SC-20095-4
TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,TS-21205-0
TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,TS-21205-1
TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,TS-21205-2
TW-21025,Tamara Willingham,Home Office,United States,Charlottesville,Virginia,22901,South,TW-21025-0
TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,TW-21025-1
TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,TW-21025-2
CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,CD-11980-0
CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,CS-12130-0
CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,CY-12745-0
DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,DL-12925-0
DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,DL-12925-1
DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054,West,DL-12925-2
JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,JK-15205-0
JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,JK-15205-1
JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,JK-15625-0
JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,JK-15625-1
JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,JK-15625-2
KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,KW-16570-0
KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,KW-16570-1
LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106,Central,LB-16735-0
MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,MC-17590-0
MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,MC-17590-1
MC-17590,Matt Collister,Corporate,United States,Utica,New York,13501,East,MC-17590-2
PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,PG-18820-0
PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,PG-18820-1
PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,PG-18820-2
RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,RP-19270-0
SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,SF-20065-0
SF-20065,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19140,East,SF-20065-1
SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767,West,SF-20065-2
SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,SH-20395-0
BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,92804,West,BP-11185-0
BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,BP-11185-1
BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,BP-11185-2
BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,BP-11185-3
LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,LT-17110-0
LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,LT-17110-1
LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,LT-17110-2
LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,LT-17110-3
VW-21775,Victoria Wilson,Corporate,United States,Huntsville,Texas,77340,Central,VW-21775-0
VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East,VW-21775-1
VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,VW-21775-2
VW-21775,Victoria Wilson,Corporate,United States,Montgomery,Alabama,36116,South,VW-21775-3
DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,DK-12895-0
DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,DK-12895-1
DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,DL-13315-0
DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,DL-13315-1
JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,JD-16150-0
JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,JD-16150-1
JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,JD-16150-2
JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,JD-16150-3
JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,JD-16150-4
JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,JD-16150-5
KM-16660,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,19140,East,KM-16660-0
NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,NC-18535-0
NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,NC-18535-1
TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,TT-21220-0
CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,CM-12115-0
CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,CM-12115-1
HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,HE-14800-0
HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,HE-14800-1
KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,KA-16525-0
KA-16525,Kelly Andreada,Consumer,United States,Ontario,California,91761,West,KA-16525-1
LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,Central,LC-17050-0
